epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4904.67,0.55172,0.44889,1.0072,0.41094,0.30709,0.25538,0.08961,3.05547,2.03834,3.35088,0.0011882,0.0011882,0.0011882
43,5023.93,0.62483,0.48004,1.04365,0.29856,0.32283,0.19399,0.06734,2.881,2.01858,3.59637,0.0011684,0.0011684,0.0011684
44,5143.08,0.59521,0.44185,1.04356,0.24123,0.22835,0.11181,0.02965,3.12084,2.55086,3.23732,0.0011486,0.0011486,0.0011486
45,5262.99,0.59047,0.46965,1.03144,0.21883,0.1811,0.09767,0.02265,2.68145,2.95606,2.68522,0.0011288,0.0011288,0.0011288
46,5380.6,0.57863,0.67603,1.00243,0.38417,0.29134,0.2796,0.08343,2.15334,2.92783,2.24567,0.001109,0.001109,0.001109
47,5500.06,0.57637,0.46996,1.01546,0.59982,0.51929,0.58155,0.22915,2.14709,2.36884,2.3771,0.0010892,0.0010892,0.0010892
48,5618.8,0.58539,0.45705,1.01465,0.31583,0.33858,0.23744,0.06233,2.91794,2.59781,3.10483,0.0010694,0.0010694,0.0010694
49,5736.03,0.55722,0.43591,1.00944,0.30857,0.33071,0.29745,0.09028,3.1992,2.2587,3.79331,0.0010496,0.0010496,0.0010496
50,5854.85,0.55958,0.45101,1.01204,0.25281,0.25197,0.19224,0.05395,2.94898,2.71627,3.47559,0.0010298,0.0010298,0.0010298
51,5974.03,0.55574,0.44575,1.01842,0.35917,0.45669,0.30395,0.10485,2.36853,2.12895,3.03743,0.00101,0.00101,0.00101
52,6093.29,0.56051,0.44739,1.02699,0.22684,0.35433,0.13472,0.03609,2.88827,2.86546,3.65394,0.0009902,0.0009902,0.0009902
53,6212.21,0.54837,0.47048,1.01817,0.4115,0.29732,0.21084,0.03762,3.40774,2.76921,4.10466,0.0009704,0.0009704,0.0009704
54,6331.85,0.56045,0.44093,1.02343,0.39527,0.22835,0.16031,0.02701,3.47599,2.82968,4.03025,0.0009506,0.0009506,0.0009506
55,6451.7,0.53662,0.44259,1.00374,0.55496,0.33858,0.29998,0.05693,2.70844,2.69778,3.16595,0.0009308,0.0009308,0.0009308
56,6572.52,0.55181,0.43016,1.0072,0.3548,0.22835,0.19779,0.04826,2.98448,2.91165,3.4865,0.000911,0.000911,0.000911
57,6691.33,0.56943,0.44235,1.03559,0.36226,0.27559,0.17832,0.04415,2.88684,2.76952,3.52828,0.0008912,0.0008912,0.0008912
58,6812.25,0.53507,0.46416,1.01026,0.29073,0.28403,0.15376,0.03559,2.36346,3.08639,3.04398,0.0008714,0.0008714,0.0008714
59,6931.89,0.5797,0.42132,1.062,0.30136,0.29921,0.16972,0.04167,2.39859,2.80927,3.00358,0.0008516,0.0008516,0.0008516
60,7051.89,0.52834,0.41555,0.99543,0.4502,0.40157,0.36905,0.13291,1.95469,2.08137,2.64125,0.0008318,0.0008318,0.0008318
61,7170.95,0.52667,0.41481,0.97564,0.5301,0.51969,0.50149,0.22359,1.7937,1.86772,2.58948,0.000812,0.000812,0.000812
62,7288.92,0.54272,0.39631,1.01915,0.54726,0.59963,0.58127,0.3143,1.75108,1.50869,2.66387,0.0007922,0.0007922,0.0007922
63,7405.04,0.491,0.36986,0.98012,0.57156,0.67717,0.65532,0.34941,1.52909,1.40004,2.26156,0.0007724,0.0007724,0.0007724
64,7523.48,0.53411,0.42852,1.01827,0.61563,0.73146,0.73551,0.35191,1.40194,1.55424,2.07637,0.0007526,0.0007526,0.0007526
65,7641.74,0.52613,0.39525,0.9935,0.75311,0.74458,0.8009,0.34441,1.70597,1.13879,2.49628,0.0007328,0.0007328,0.0007328
66,7759.85,0.54938,0.41192,1.0087,0.60631,0.68504,0.69029,0.29096,1.82252,1.30066,2.64305,0.000713,0.000713,0.000713
67,7877.51,0.51522,0.40389,1.00968,0.48825,0.53543,0.50854,0.24651,1.79526,1.64393,2.54705,0.0006932,0.0006932,0.0006932
68,7995.03,0.47178,0.38627,0.9748,0.58721,0.67717,0.66913,0.31965,1.63053,1.47866,2.42252,0.0006734,0.0006734,0.0006734
69,8112.78,0.51003,0.38396,0.97317,0.78308,0.76751,0.82765,0.40004,1.58688,1.2596,2.35081,0.0006536,0.0006536,0.0006536
70,8230.78,0.50032,0.39195,0.98918,0.79082,0.77399,0.8234,0.39791,1.63878,1.15785,2.45503,0.0006338,0.0006338,0.0006338
71,8350.85,0.50838,0.39412,0.99655,0.68008,0.76998,0.77192,0.33098,1.73533,1.29366,2.54373,0.000614,0.000614,0.000614
72,8470.22,0.47526,0.38583,0.9726,0.60765,0.75609,0.70373,0.33136,1.55579,1.62692,2.22969,0.0005942,0.0005942,0.0005942
73,8589.13,0.49485,0.36859,0.98276,0.58896,0.72441,0.67879,0.29427,1.68266,1.59753,2.40344,0.0005744,0.0005744,0.0005744
74,8708.06,0.49032,0.38428,0.99472,0.79427,0.74803,0.84731,0.4094,1.5918,1.12894,2.37455,0.0005546,0.0005546,0.0005546
75,8825.43,0.46585,0.42939,0.95724,0.68979,0.77041,0.76815,0.33968,1.73827,1.2196,2.56324,0.0005348,0.0005348,0.0005348
76,8944.44,0.47656,0.3751,0.98635,0.62384,0.72441,0.68466,0.3277,1.62881,1.47803,2.37498,0.000515,0.000515,0.000515
77,9063.14,0.45829,0.38946,0.97722,0.67153,0.67717,0.65984,0.25787,1.86879,1.52843,2.45655,0.0004952,0.0004952,0.0004952
78,9181.21,0.4784,0.3671,0.99553,0.64964,0.70866,0.71836,0.27279,1.87927,1.40859,2.4165,0.0004754,0.0004754,0.0004754
79,9299.77,0.47049,0.35968,0.97473,0.50903,0.70079,0.59359,0.20514,2.00573,1.56949,2.48806,0.0004556,0.0004556,0.0004556
80,9418.76,0.5488,0.39292,1.08222,0.55263,0.62205,0.56318,0.20188,2.0179,1.55639,2.6688,0.0004358,0.0004358,0.0004358
81,9537.35,0.47212,0.34523,0.98394,0.4814,0.67717,0.55455,0.20666,2.08662,1.55011,2.82863,0.000416,0.000416,0.000416
82,9656.68,0.47323,0.35321,0.97471,0.55412,0.58268,0.53967,0.20256,2.15969,1.41134,2.94128,0.0003962,0.0003962,0.0003962
83,9773.87,0.44035,0.33784,0.96256,0.5388,0.58268,0.48677,0.16054,2.40389,1.53151,3.17118,0.0003764,0.0003764,0.0003764
84,9891.88,0.4588,0.36087,0.97619,0.69953,0.6063,0.62494,0.24089,2.13137,1.34303,2.81615,0.0003566,0.0003566,0.0003566
85,10010.6,0.4414,0.3522,0.95697,0.80223,0.66929,0.73147,0.29941,1.99099,1.18763,2.60778,0.0003368,0.0003368,0.0003368
86,10129.2,0.44051,0.34329,0.95966,0.82212,0.74016,0.78724,0.31371,1.97406,1.14084,2.59456,0.000317,0.000317,0.000317
87,10248.8,0.44938,0.35211,0.97642,0.73241,0.71121,0.7219,0.26819,2.08374,1.21567,2.72315,0.0002972,0.0002972,0.0002972
88,10367.5,0.4666,0.37466,1.00268,0.79821,0.71639,0.7433,0.29607,1.97448,1.3503,2.60671,0.0002774,0.0002774,0.0002774
89,10485.9,0.4382,0.33619,0.94454,0.8451,0.74803,0.83572,0.33029,1.86582,1.21988,2.6134,0.0002576,0.0002576,0.0002576
90,10604,0.43896,0.34038,0.98294,0.88426,0.7821,0.85915,0.33455,1.83703,1.18397,2.57992,0.0002378,0.0002378,0.0002378
91,10724.4,0.35533,0.30173,0.92335,0.79954,0.79528,0.87743,0.43202,1.48718,1.06324,2.28143,0.000218,0.000218,0.000218
92,10845.1,0.35335,0.27588,0.93224,0.68795,0.77165,0.74751,0.31578,1.66069,1.38579,2.38952,0.0001982,0.0001982,0.0001982
93,10963.3,0.31963,0.2544,0.92072,0.68276,0.72872,0.74471,0.29716,1.75925,1.46919,2.46677,0.0001784,0.0001784,0.0001784
94,11081.8,0.32318,0.24786,0.90463,0.67346,0.74803,0.76168,0.30338,1.76449,1.40538,2.53021,0.0001586,0.0001586,0.0001586
95,11201.6,0.32613,0.25454,0.94948,0.59176,0.73049,0.73262,0.33875,1.60359,1.37569,2.29579,0.0001388,0.0001388,0.0001388
96,11321.1,0.32013,0.24042,0.93061,0.76284,0.61417,0.76293,0.39196,1.44407,1.31781,2.08455,0.000119,0.000119,0.000119
97,11440,0.29792,0.23372,0.89885,0.70047,0.73228,0.8157,0.44536,1.33561,1.20926,1.9863,9.92e-05,9.92e-05,9.92e-05
98,11560.9,0.28773,0.24152,0.90734,0.7499,0.7555,0.81247,0.41844,1.39166,1.32565,2.0256,7.94e-05,7.94e-05,7.94e-05
99,11681.6,0.30147,0.23688,0.89849,0.74967,0.77165,0.83013,0.43925,1.35972,1.27203,2.01149,5.96e-05,5.96e-05,5.96e-05
100,11805.1,0.29388,0.23606,0.91215,0.7661,0.80315,0.84641,0.45893,1.32517,1.19271,1.99201,3.98e-05,3.98e-05,3.98e-05
