epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1643.64,1.40251,0.87246,0.93512,0.98493,0.78766,0.90709,0.51695,1.46898,0.89953,0.9723,0.0011882,0.0011882,0.0011882
43,1685.06,1.3517,0.8176,0.94129,0.95048,0.84337,0.92188,0.5364,1.46095,0.77759,0.98301,0.0011684,0.0011684,0.0011684
44,1725.64,1.38123,0.77656,0.93133,0.9472,0.86451,0.92377,0.55117,1.3785,0.76598,0.96406,0.0011486,0.0011486,0.0011486
45,1766.99,1.32117,0.7504,0.9169,0.9328,0.83622,0.89401,0.5499,1.3817,0.84874,0.97432,0.0011288,0.0011288,0.0011288
46,1807.94,1.36985,0.78243,0.91317,0.92147,0.81928,0.90699,0.5575,1.46072,0.84582,0.97289,0.001109,0.001109,0.001109
47,1848.36,1.33673,0.75947,0.90937,0.88181,0.89893,0.91834,0.56082,1.46921,0.7765,0.97919,0.0010892,0.0010892,0.0010892
48,1889.68,1.36035,0.78967,0.93922,0.92189,0.85327,0.91198,0.51128,1.44645,0.83085,0.98122,0.0010694,0.0010694,0.0010694
49,1930.81,1.32693,0.73596,0.91032,0.9855,0.81912,0.9179,0.53787,1.38354,0.83372,0.95829,0.0010496,0.0010496,0.0010496
50,1971.68,1.31875,0.77024,0.91262,0.99712,0.78313,0.89376,0.52672,1.39465,0.86473,0.97467,0.0010298,0.0010298,0.0010298
51,2012.79,1.27714,0.74487,0.89319,0.99301,0.78313,0.88113,0.51467,1.40203,0.80236,0.97532,0.00101,0.00101,0.00101
52,2053.64,1.30239,0.71805,0.91366,0.96045,0.83133,0.91406,0.52731,1.42204,0.81936,0.97463,0.0009902,0.0009902,0.0009902
53,2094.8,1.33348,0.74969,0.91126,0.91569,0.86747,0.924,0.53835,1.39347,0.78006,0.96886,0.0009704,0.0009704,0.0009704
54,2136.25,1.26935,0.67929,0.90048,0.97238,0.84843,0.9057,0.56075,1.40325,0.88381,0.96766,0.0009506,0.0009506,0.0009506
55,2177.17,1.31501,0.70794,0.91182,0.96727,0.80723,0.92084,0.55687,1.37651,0.82535,0.97138,0.0009308,0.0009308,0.0009308
56,2218.21,1.26199,0.69682,0.89866,0.88599,0.85542,0.91501,0.57358,1.32557,0.78447,0.95871,0.000911,0.000911,0.000911
57,2259.1,1.24407,0.69672,0.90885,0.92036,0.8354,0.89442,0.55158,1.36025,0.87034,0.96089,0.0008912,0.0008912,0.0008912
58,2300.3,1.27578,0.68467,0.90359,0.99495,0.85542,0.93172,0.5702,1.3366,0.74713,0.95585,0.0008714,0.0008714,0.0008714
59,2341.08,1.27235,0.70532,0.90747,0.9432,0.84337,0.91264,0.55155,1.38256,0.80309,0.96031,0.0008516,0.0008516,0.0008516
60,2381.93,1.26501,0.68931,0.89048,0.96954,0.83133,0.92145,0.57789,1.38334,0.74847,0.96387,0.0008318,0.0008318,0.0008318
61,2422.66,1.2803,0.71112,0.9186,0.97159,0.85542,0.93824,0.56827,1.35749,0.73126,0.96158,0.000812,0.000812,0.000812
62,2463.72,1.33376,0.74496,0.91381,0.88524,0.86747,0.9175,0.57577,1.38711,0.73521,0.97069,0.0007922,0.0007922,0.0007922
63,2504.56,1.20278,0.64159,0.8882,0.91353,0.89157,0.93658,0.56267,1.40868,0.74818,0.96878,0.0007724,0.0007724,0.0007724
64,2545.85,1.23633,0.64132,0.8891,0.97889,0.84337,0.95526,0.56335,1.36459,0.73732,0.96216,0.0007526,0.0007526,0.0007526
65,2586.53,1.20837,0.62073,0.88212,0.97062,0.81928,0.91483,0.56674,1.38813,0.78346,0.96892,0.0007328,0.0007328,0.0007328
66,2627.36,1.21545,0.62227,0.88601,0.95643,0.85542,0.9196,0.55969,1.32673,0.73523,0.96634,0.000713,0.000713,0.000713
67,2667.7,1.27027,0.68865,0.89465,0.98961,0.86747,0.92478,0.547,1.47035,0.77102,0.96639,0.0006932,0.0006932,0.0006932
68,2709.06,1.2059,0.66503,0.88714,0.94771,0.87355,0.91901,0.51179,1.50436,0.8026,0.99092,0.0006734,0.0006734,0.0006734
69,2750.09,1.16864,0.6051,0.88261,0.97286,0.86376,0.92225,0.5611,1.36688,0.77862,0.97477,0.0006536,0.0006536,0.0006536
70,2790.94,1.19845,0.63287,0.88174,0.99887,0.86747,0.93891,0.55875,1.44974,0.77616,0.96765,0.0006338,0.0006338,0.0006338
71,2832.37,1.17731,0.61508,0.88217,0.96084,0.88689,0.94479,0.57829,1.37976,0.72475,0.98473,0.000614,0.000614,0.000614
72,2872.93,1.15841,0.58816,0.88531,0.91269,0.88162,0.92288,0.5675,1.42497,0.73213,0.98751,0.0005942,0.0005942,0.0005942
73,2912.12,1.14857,0.58206,0.87282,0.94854,0.88831,0.92588,0.57168,1.37081,0.76351,0.96707,0.0005744,0.0005744,0.0005744
74,2950.11,1.19613,0.61186,0.89145,0.97039,0.84337,0.92335,0.56378,1.36294,0.77675,0.97476,0.0005546,0.0005546,0.0005546
75,2989.29,1.16775,0.64439,0.87297,0.92587,0.87952,0.94269,0.5484,1.45676,0.75982,0.98424,0.0005348,0.0005348,0.0005348
76,3028.73,1.17237,0.62967,0.88582,0.94703,0.86164,0.92794,0.57797,1.37616,0.7448,0.97956,0.000515,0.000515,0.000515
77,3068.77,1.09672,0.58051,0.87183,1,0.83888,0.92695,0.56291,1.39845,0.76838,0.97105,0.0004952,0.0004952,0.0004952
78,3107.66,1.14135,0.58592,0.88287,0.95556,0.84337,0.92791,0.57708,1.37846,0.7497,0.97868,0.0004754,0.0004754,0.0004754
79,3147.64,1.13089,0.59102,0.86462,0.95933,0.85257,0.92532,0.5841,1.3582,0.7091,0.97084,0.0004556,0.0004556,0.0004556
80,3186.79,1.1444,0.59262,0.8658,0.98264,0.84337,0.94795,0.57542,1.40508,0.702,0.97484,0.0004358,0.0004358,0.0004358
81,3226.42,1.1204,0.56591,0.86846,0.94941,0.91566,0.93599,0.58696,1.41198,0.69774,0.96838,0.000416,0.000416,0.000416
82,3265.92,1.13207,0.57649,0.87582,0.95927,0.85135,0.90695,0.5708,1.39457,0.79487,0.97439,0.0003962,0.0003962,0.0003962
83,3305.13,1.13616,0.6108,0.84301,0.96936,0.85542,0.92381,0.57836,1.35145,0.73531,0.971,0.0003764,0.0003764,0.0003764
84,3344.58,1.06134,0.53835,0.86628,0.9721,0.83972,0.92791,0.57156,1.37545,0.76069,0.9696,0.0003566,0.0003566,0.0003566
85,3384.12,1.08731,0.55647,0.85974,0.93821,0.83133,0.91049,0.57511,1.36765,0.73531,0.97243,0.0003368,0.0003368,0.0003368
86,3423.91,1.10936,0.56291,0.87178,0.9145,0.87952,0.91613,0.55765,1.42974,0.72081,0.98879,0.000317,0.000317,0.000317
87,3463.42,1.07231,0.54367,0.85995,0.90996,0.85233,0.92613,0.56878,1.39144,0.76575,0.97218,0.0002972,0.0002972,0.0002972
88,3503.27,1.0843,0.541,0.85879,0.92056,0.83777,0.90961,0.57159,1.37738,0.80207,0.97551,0.0002774,0.0002774,0.0002774
89,3542.62,1.06269,0.52796,0.86608,0.89252,0.84337,0.90644,0.57305,1.38656,0.72021,0.9866,0.0002576,0.0002576,0.0002576
90,3582.1,1.08342,0.52519,0.85716,0.91774,0.84337,0.90438,0.57908,1.3563,0.71854,0.97881,0.0002378,0.0002378,0.0002378
91,3641.21,1.04465,0.52935,0.87466,0.90862,0.83863,0.90876,0.58819,1.33214,0.73091,0.96751,0.000218,0.000218,0.000218
92,3680.61,1.01272,0.50486,0.87047,0.93417,0.85485,0.92274,0.59436,1.35429,0.70789,0.96689,0.0001982,0.0001982,0.0001982
93,3720.22,1.02739,0.5031,0.86712,0.92298,0.86633,0.92126,0.57527,1.37056,0.71483,0.97068,0.0001784,0.0001784,0.0001784
94,3760.25,1.00362,0.49601,0.87997,0.93348,0.85542,0.90922,0.56537,1.40494,0.73559,0.98005,0.0001586,0.0001586,0.0001586
95,3798.97,1.04012,0.50912,0.87254,0.92396,0.87837,0.92101,0.58228,1.35755,0.72812,0.96684,0.0001388,0.0001388,0.0001388
96,3838.69,0.99975,0.49282,0.88447,0.93921,0.84337,0.91385,0.56946,1.38602,0.77595,0.97307,0.000119,0.000119,0.000119
97,3877.64,1.01105,0.47937,0.88088,0.94427,0.84337,0.91044,0.5827,1.35144,0.79092,0.96843,9.92e-05,9.92e-05,9.92e-05
98,3916.1,0.98639,0.49895,0.87064,0.94573,0.83983,0.91005,0.56855,1.37955,0.74839,0.96972,7.94e-05,7.94e-05,7.94e-05
99,3956.4,0.98322,0.48072,0.86611,0.93325,0.84229,0.91086,0.57253,1.33302,0.75423,0.96448,5.96e-05,5.96e-05,5.96e-05
100,3997.28,0.99786,0.51252,0.86335,0.93397,0.85207,0.9072,0.56768,1.35074,0.77723,0.96982,3.98e-05,3.98e-05,3.98e-05
