epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,245.177,0.17642,0.17126,0.90087,0.87241,0.86148,0.93413,0.69662,1.08293,0.75652,1.54978,0.0011882,0.0011882,0.0011882
43,252.178,0.16137,0.15236,0.88822,0.90847,0.82677,0.92876,0.68458,1.07564,0.7559,1.56326,0.0011684,0.0011684,0.0011684
44,258.76,0.16122,0.15722,0.8899,0.86821,0.88189,0.93137,0.69164,1.07056,0.7168,1.56414,0.0011486,0.0011486,0.0011486
45,267.325,0.14228,0.1427,0.87776,0.8652,0.89764,0.93142,0.69535,1.08144,0.73589,1.57263,0.0011288,0.0011288,0.0011288
46,273.894,0.18674,0.14914,0.97611,0.90534,0.88189,0.94605,0.69319,1.10437,0.7386,1.60396,0.001109,0.001109,0.001109
47,281.749,0.12367,0.12607,0.87937,0.937,0.81102,0.93562,0.70603,1.0714,0.70051,1.54488,0.0010892,0.0010892,0.0010892
48,288.328,0.11672,0.12182,0.87859,0.90792,0.88976,0.94776,0.70759,1.05922,0.70422,1.53337,0.0010694,0.0010694,0.0010694
49,296.266,0.11923,0.12272,0.87721,0.86762,0.90551,0.94766,0.70093,1.059,0.70775,1.54219,0.0010496,0.0010496,0.0010496
50,303.262,0.11744,0.11886,0.87979,0.87712,0.89933,0.94881,0.68305,1.09117,0.74563,1.56048,0.0010298,0.0010298,0.0010298
51,311.635,0.1226,0.12163,0.8744,0.93072,0.85039,0.95089,0.69052,1.08609,0.72899,1.5531,0.00101,0.00101,0.00101
52,318.744,0.11074,0.11668,0.87028,0.87167,0.88976,0.94277,0.69333,1.07023,0.71034,1.54355,0.0009902,0.0009902,0.0009902
53,326.872,0.10718,0.11034,0.87282,0.89467,0.86614,0.9395,0.70876,1.05202,0.70514,1.52586,0.0009704,0.0009704,0.0009704
54,335.571,0.10766,0.10631,0.86649,0.93279,0.88189,0.94735,0.70139,1.05943,0.68939,1.55293,0.0009506,0.0009506,0.0009506
55,342.689,0.10112,0.10134,0.86196,0.90814,0.88189,0.94698,0.70418,1.05547,0.69815,1.55719,0.0009308,0.0009308,0.0009308
56,350.821,0.09271,0.10068,0.8623,0.86627,0.85827,0.94745,0.7068,1.06413,0.74733,1.56704,0.000911,0.000911,0.000911
57,357.9,0.10021,0.10029,0.86661,0.86705,0.89764,0.94432,0.71377,1.0611,0.7297,1.54853,0.0008912,0.0008912,0.0008912
58,365.975,0.09174,0.09522,0.87068,0.86166,0.90551,0.94989,0.72236,1.06886,0.697,1.56039,0.0008714,0.0008714,0.0008714
59,373.134,0.09735,0.1002,0.87251,0.91047,0.88086,0.95459,0.71998,1.0462,0.71357,1.53434,0.0008516,0.0008516,0.0008516
60,382.87,0.08789,0.09515,0.86681,0.89802,0.90144,0.95064,0.71828,1.05924,0.73362,1.53923,0.0008318,0.0008318,0.0008318
61,389.743,0.08993,0.09468,0.86967,0.90531,0.85827,0.94312,0.70505,1.05704,0.71486,1.54068,0.000812,0.000812,0.000812
62,397.448,0.08824,0.09323,0.86878,0.89857,0.85827,0.94763,0.71175,1.05131,0.72007,1.53102,0.0007922,0.0007922,0.0007922
63,408.654,0.08458,0.09014,0.8638,0.92301,0.84963,0.94753,0.71641,1.05568,0.72895,1.53377,0.0007724,0.0007724,0.0007724
64,416.684,0.08564,0.08915,0.8587,0.87643,0.89764,0.94233,0.71426,1.05524,0.72735,1.55755,0.0007526,0.0007526,0.0007526
65,427.999,0.08027,0.08791,0.86298,0.8932,0.85613,0.94604,0.71833,1.0418,0.72841,1.54468,0.0007328,0.0007328,0.0007328
66,436.066,0.07677,0.08735,0.86172,0.93991,0.86219,0.95385,0.72398,1.04489,0.72622,1.53179,0.000713,0.000713,0.000713
67,443.883,0.07661,0.0851,0.86348,0.91148,0.90551,0.95534,0.72494,1.06059,0.7251,1.54746,0.0006932,0.0006932,0.0006932
68,452.081,0.07334,0.07886,0.86143,0.87403,0.90551,0.94718,0.71503,1.06296,0.73506,1.55933,0.0006734,0.0006734,0.0006734
69,460.274,0.07851,0.08682,0.86456,0.88206,0.88332,0.93575,0.69876,1.05157,0.75409,1.54501,0.0006536,0.0006536,0.0006536
70,467.908,0.07288,0.08104,0.86207,0.92293,0.86614,0.93559,0.69691,1.07381,0.755,1.57264,0.0006338,0.0006338,0.0006338
71,476.604,0.07469,0.08317,0.86468,0.87149,0.90779,0.93939,0.70561,1.07812,0.73994,1.58938,0.000614,0.000614,0.000614
72,487.797,0.08058,0.09444,0.86258,0.88825,0.87621,0.93438,0.70691,1.05865,0.73606,1.55019,0.0005942,0.0005942,0.0005942
73,500.809,0.07553,0.08522,0.85901,0.93005,0.83752,0.93944,0.70585,1.04932,0.7382,1.55774,0.0005744,0.0005744,0.0005744
74,511.568,0.06898,0.07708,0.86156,0.93397,0.85039,0.94095,0.70884,1.06085,0.74614,1.56313,0.0005546,0.0005546,0.0005546
75,520.612,0.06672,0.07674,0.85953,0.94144,0.82677,0.93879,0.71175,1.06368,0.7603,1.56233,0.0005348,0.0005348,0.0005348
76,531.926,0.06437,0.07558,0.85542,0.93805,0.83461,0.93483,0.70997,1.05285,0.76385,1.54292,0.000515,0.000515,0.000515
77,540.807,0.06486,0.07278,0.8641,0.93927,0.85827,0.94406,0.70794,1.06016,0.76801,1.5605,0.0004952,0.0004952,0.0004952
78,549.22,0.06161,0.07012,0.86298,0.92287,0.84794,0.94469,0.71181,1.04942,0.75355,1.53982,0.0004754,0.0004754,0.0004754
79,562.074,0.06354,0.07149,0.86171,0.92284,0.84761,0.94512,0.70677,1.052,0.77598,1.5548,0.0004556,0.0004556,0.0004556
80,570.424,0.06174,0.0712,0.86216,0.86975,0.89384,0.94052,0.71087,1.05598,0.75913,1.55212,0.0004358,0.0004358,0.0004358
81,582.75,0.05875,0.06744,0.86251,0.86331,0.87402,0.93578,0.70919,1.05617,0.75967,1.55516,0.000416,0.000416,0.000416
82,592.18,0.05952,0.06809,0.86228,0.91507,0.84839,0.9336,0.70924,1.06164,0.7609,1.56923,0.0003962,0.0003962,0.0003962
83,603.995,0.05851,0.06848,0.86415,0.9021,0.87064,0.94272,0.71557,1.06608,0.74815,1.56959,0.0003764,0.0003764,0.0003764
84,616.162,0.0536,0.06378,0.86319,0.90605,0.88189,0.94006,0.71466,1.06457,0.76465,1.57726,0.0003566,0.0003566,0.0003566
85,625.621,0.05768,0.07018,0.866,0.93235,0.86812,0.94411,0.7142,1.06186,0.77202,1.57452,0.0003368,0.0003368,0.0003368
86,635.046,0.05113,0.06049,0.84846,0.91684,0.86816,0.94834,0.7129,1.05252,0.77526,1.56917,0.000317,0.000317,0.000317
87,648.295,0.04959,0.0609,0.85486,0.90253,0.87497,0.95124,0.71529,1.05421,0.77058,1.56933,0.0002972,0.0002972,0.0002972
88,658.878,0.04901,0.05948,0.85847,0.91119,0.88976,0.95029,0.71162,1.04913,0.76852,1.55944,0.0002774,0.0002774,0.0002774
89,670.341,0.05463,0.0623,0.85326,0.89024,0.88189,0.94584,0.71136,1.05391,0.76705,1.57241,0.0002576,0.0002576,0.0002576
90,682.839,0.07093,0.07354,0.87731,0.88089,0.88189,0.94383,0.71249,1.05818,0.769,1.5772,0.0002378,0.0002378,0.0002378
91,722.277,0.04858,0.06051,0.86197,0.89452,0.86614,0.94707,0.71451,1.05615,0.76783,1.57637,0.000218,0.000218,0.000218
92,728.648,0.04521,0.05703,0.85688,0.91309,0.86614,0.94945,0.71324,1.05005,0.77304,1.56566,0.0001982,0.0001982,0.0001982
93,735.142,0.04054,0.05351,0.85743,0.88954,0.88189,0.94255,0.71548,1.0484,0.77487,1.55841,0.0001784,0.0001784,0.0001784
94,741.567,0.04229,0.05447,0.86098,0.88802,0.88189,0.94705,0.71256,1.05003,0.77756,1.56013,0.0001586,0.0001586,0.0001586
95,748.249,0.0438,0.05515,0.85506,0.93905,0.84923,0.9492,0.7135,1.05151,0.78837,1.56779,0.0001388,0.0001388,0.0001388
96,755.151,0.03973,0.05133,0.85659,0.91614,0.86019,0.94317,0.71448,1.05401,0.786,1.56959,0.000119,0.000119,0.000119
97,762.689,0.03919,0.05148,0.85735,0.91575,0.85592,0.9436,0.7182,1.0535,0.78255,1.56723,9.92e-05,9.92e-05,9.92e-05
98,770.57,0.03884,0.05188,0.85853,0.91429,0.84001,0.94028,0.71523,1.05429,0.78898,1.56892,7.94e-05,7.94e-05,7.94e-05
99,778.154,0.03724,0.05037,0.85161,0.90148,0.86456,0.94167,0.71524,1.05541,0.78806,1.57406,5.96e-05,5.96e-05,5.96e-05
100,788.079,0.03406,0.04813,0.8521,0.89132,0.86614,0.94113,0.7163,1.05763,0.78449,1.57777,3.98e-05,3.98e-05,3.98e-05
